route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
12,2022_09_12-SU-MVS-Sunday-33,1182112,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182074,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182111,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182073,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182110,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182072,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182109,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182071,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182108,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182070,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182107,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182069,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182106,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182068,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182105,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182067,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182104,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182066,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182103,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182065,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182102,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182064,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182101,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182063,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182100,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182062,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182099,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182061,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182098,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182060,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182097,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182059,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182096,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182058,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182095,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182057,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182094,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182056,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182093,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182055,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182092,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182054,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182091,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182053,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182090,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182052,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182089,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182051,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182088,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182050,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182087,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182049,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182086,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SU-MVS-Sunday-33,1182048,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SU-MVS-Sunday-33,1182085,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310985,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310984,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311010,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310983,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311012,SF / OAK Airport / Berryessa,0,,1188844_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310982,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311011,SF / OAK Airport / Berryessa,0,,1188844_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310981,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311009,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310980,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311008,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310979,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311007,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310978,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311006,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310977,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311005,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310976,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311004,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310975,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311003,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310974,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311002,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310973,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311001,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310972,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1311000,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310971,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310999,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310970,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310998,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310969,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310997,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310968,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310996,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310967,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310995,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310986,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310994,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310987,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310993,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-56,1310988,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310992,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310991,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310990,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-56,1310989,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310783,OAK Airport / Richmond,0,,1187834_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310748,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310782,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310749,Berryessa/North San Jose,1,,1188844_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310781,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310747,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310780,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310746,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310779,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310745,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310778,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310744,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310777,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310743,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310776,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310742,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310775,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310741,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310774,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310740,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310773,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310739,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310772,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310738,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310771,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310737,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310770,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310736,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310769,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310735,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310768,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310734,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310767,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310733,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310766,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310732,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310765,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310731,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310764,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310730,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310763,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310729,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310762,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310728,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310761,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310727,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310760,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310726,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310759,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310725,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310758,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310724,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310757,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310723,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310756,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310722,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310755,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310721,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310754,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310720,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310753,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310719,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310752,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310718,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310751,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310717,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-56,1310784,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310716,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-56,1310750,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310851,San Francisco International Airport,1,,1309522_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310817,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346106,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310850,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346110,San Francisco International Airport,1,,1311375_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310849,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346113,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310786,San Francisco / Antioch,0,,1309623_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346109,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310848,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346114,San Francisco International Airport,1,,1311375_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310847,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346116,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310785,San Francisco / Antioch,0,,1309623_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346112,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310846,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346118,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310815,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310816,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346115,San Francisco / Antioch,0,,1311440_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346117,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310845,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346120,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310814,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346119,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310844,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346123,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310813,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346121,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310843,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346125,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310812,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346122,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310842,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346127,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310811,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346124,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310841,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346128,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310810,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346126,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310840,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346130,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310809,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346129,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310839,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346132,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310808,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346131,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310838,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346134,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310807,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346133,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310837,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346137,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310806,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346135,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310836,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346138,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310805,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346136,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310835,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346141,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310804,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346139,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310834,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346142,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310803,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346140,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310833,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346145,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310802,San Francisco / Antioch,0,,1309621_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1346143,San Francisco / Antioch,0,,1311440_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1310832,San Francisco International Airport,1,,1309522_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-56,1346147,San Francisco International Airport,1,,1311375_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-56,1310801,San Francisco / Antioch,0,,1309621_shp,,1,1
